zone,iso_year,month,week_no,est_adult_no,est_juvenile_no,est_wetland_ha,est_river_ha,river_avg_water_temp,river_temp_spawning_state,waterbody_avg_water_temp,waterbody_temp_spawning_state,aggregation_high_no,aggregation_mod_no,aggregation_low_no,aggregation_switch
4,2015,2,8,65312.18,460069.79,0,1432.3,27.44,Moderate,27.06,Moderate,0,0,308,0
7,2015,2,8,6659.12,48254.63,0,201.78,27.01,Moderate,27.21,Moderate,0,0,103,0
6,2015,2,8,0,0,0,,26.22,Moderate,27.21,Moderate,0,0,3,0
1,2015,2,8,27668.26,301174.18,0,971.67,27.15,Moderate,25.15,Moderate,0,0,187,0
2,2015,2,8,112399.29,1037205.12,18.53,2244.48,27.24,Moderate,25.71,Moderate,0,0,659,0
8,2015,2,9,34526.7,311417.36,2.21,799.32,26.46,Moderate,26.55,Moderate,0,0,246,0
6,2015,2,9,0,0,0,,25.67,Moderate,27.18,Moderate,0,0,3,0
4,2015,2,9,65312.18,460069.79,0,1432.3,26.97,Moderate,26.5,Moderate,0,0,308,0
2,2015,2,9,113079.35,1050746.05,37.04,2244.48,26.76,Moderate,25.46,Moderate,0,0,659,0
7,2015,2,9,6443.97,44814.93,0,201.78,26.48,Moderate,27.55,Moderate,0,0,103,0
1,2015,2,9,27668.26,301174.18,0,971.67,26.67,Moderate,25.54,Moderate,0,0,187,0
5,2015,2,9,49448.27,843253.27,1383.31,377.09,26.2,Moderate,23.53,Moderate,0,0,29,0
3,2015,2,9,34521.64,806054.12,939.62,,28.42,Poor,27.28,Moderate,0,0,8,0
3,2015,3,10,35114.25,819998.5,955.75,,25.74,Moderate,25.61,Moderate,0,0,8,0
7,2015,3,10,7002.14,51107.29,0,201.78,23.87,Moderate,25.25,Moderate,0,0,103,0
5,2015,3,10,52494.56,896037.23,1474.79,377.09,24.14,Moderate,22.15,Optimum,0,0,29,0
8,2015,3,10,34445.5,309778.64,0,799.32,24.01,Moderate,24.54,Moderate,0,0,246,0
1,2015,3,10,28258.94,303539.81,0,971.67,24.22,Moderate,23.88,Moderate,0,0,187,0
4,2015,3,10,66899.2,488001.59,0,1432.3,24.39,Moderate,23.82,Moderate,0,0,308,0
2,2015,3,10,113581.22,1061491.83,50.7,2244.48,24.29,Moderate,24.14,Moderate,0,0,659,0
6,2015,3,10,0,0,0,,24.09,Moderate,25.2,Moderate,0,0,3,0
5,2015,3,11,57531.18,983308.48,1626.04,377.09,22.9,Optimum,21.5,Optimum,0,0,29,0
2,2015,3,11,112863.69,1047359.06,31.17,2244.48,23.1,Moderate,23.38,Moderate,0,0,659,0
7,2015,3,11,7002.14,51107.29,0,201.78,22.77,Optimum,23.31,Moderate,0,0,103,0
8,2015,3,11,34445.5,309778.64,0,799.32,22.55,Optimum,23.35,Moderate,0,0,246,0
3,2015,3,11,33448.1,780793.43,910.4,,23.88,Moderate,24.31,Moderate,0,0,8,0
6,2015,3,11,0,0,0,,23.25,Moderate,23.81,Moderate,0,0,3,0
4,2015,3,11,65454.21,460069.79,0,1432.3,23.01,Moderate,22.63,Optimum,0,0,308,0
1,2015,3,11,27435.25,287070.72,0,971.67,22.83,Optimum,22.46,Optimum,0,0,187,0
2,2015,3,12,112366.22,1036703.92,17.63,2244.48,23.22,Moderate,23.27,Moderate,0,0,659,0
6,2015,3,12,0,0,0,,23.32,Moderate,22.84,Optimum,0,0,3,0
5,2015,3,12,56171.88,959755.34,1585.22,377.09,23.06,Moderate,20.61,Optimum,0,0,29,0
3,2015,3,12,35285.1,824018.43,960.4,,24.21,Moderate,23.19,Moderate,0,0,8,0
1,2015,3,12,26969.49,281901.38,0,971.67,23.11,Moderate,22.58,Optimum,0,0,187,0
7,2015,3,12,7002.14,51107.29,0,201.78,23.01,Moderate,23.69,Moderate,0,0,103,0
4,2015,3,12,65454.21,460069.79,0,1432.3,23.24,Moderate,22.94,Optimum,0,0,308,0
8,2015,3,12,34492.89,310735.18,1.29,799.32,22.79,Optimum,23.23,Moderate,0,0,246,0
2,2015,3,13,115062.72,1071713.22,22.75,2244.48,20.92,Optimum,21.03,Optimum,0,0,659,0
7,2015,3,13,7002.14,51107.29,0,201.78,20.89,Optimum,21.4,Optimum,0,0,103,0
1,2015,3,13,24809.2,254512.18,1.47,971.67,20.85,Optimum,20.36,Optimum,0,0,187,0
5,2015,3,13,56629.09,967677.55,1598.95,377.09,20.94,Optimum,19.25,Optimum,0,0,29,0
4,2015,3,13,65255.52,457525.25,0,1432.3,20.99,Optimum,20.61,Optimum,0,0,308,0
3,2015,3,13,33675.88,786153.33,916.6,,22.16,Optimum,22.08,Optimum,0,0,8,0
8,2015,3,13,29124.1,140219.76,2.57,799.32,20.61,Optimum,21.24,Optimum,0,0,246,0
6,2015,3,13,0,0,0,,21.25,Optimum,21.62,Optimum,0,0,3,0
8,2015,3,14,29077.07,139270.64,1.29,799.32,19.81,Optimum,20.61,Optimum,0,0,246,0
4,2015,3,14,65587.58,462761.44,3.63,1432.3,20.24,Optimum,19.95,Optimum,0,0,308,0
7,2015,3,14,7002.14,51107.29,0,201.78,20.12,Optimum,20.3,Optimum,0,0,103,0
2,2015,3,14,115029.66,1072562.1,21.85,2244.48,20.36,Optimum,20.66,Optimum,1,0,658,1
6,2015,3,14,0,0,0,,20.66,Optimum,20.72,Optimum,0,0,3,0
1,2015,3,14,27901.2,295464.02,2.94,971.67,20.08,Optimum,19.76,Optimum,0,0,187,0
3,2015,3,14,3519.32,69241.82,95.79,,20.91,Optimum,21.07,Optimum,0,0,8,0
5,2015,3,14,57762.95,987324.4,1633,377.09,20.16,Optimum,18.34,Moderate,0,0,29,0
4,2015,4,15,67108.99,493466.96,45.04,1432.3,17.86,Moderate,17.6,Moderate,0,0,308,0
7,2015,4,15,8144.52,71104.5,0,201.78,17.82,Moderate,17.33,Moderate,0,0,103,0
5,2015,4,15,61402.18,1044988.92,1667.06,377.09,17.83,Moderate,16.4,Moderate,0,0,29,0
6,2015,4,15,0,0,0,,18.6,Moderate,19.26,Optimum,0,0,3,0
8,2015,4,15,29683.28,151505.39,17.79,799.32,17.4,Moderate,18.47,Moderate,0,0,246,0
3,2015,4,15,34774.78,818257.9,946.51,,18.61,Moderate,19.76,Optimum,0,0,8,0
1,2015,4,15,27336.1,278414.06,1.47,971.67,17.69,Moderate,17.13,Moderate,0,0,187,0
2,2015,4,15,114703.04,1066291.4,12.96,2244.48,18.05,Moderate,18.48,Moderate,0,0,659,0
5,2015,4,16,55430.16,946886.59,1487.72,377.09,19.24,Optimum,16.87,Moderate,0,0,29,0
4,2015,4,16,68221.5,532827.1,83.68,1432.3,19.39,Optimum,19.12,Optimum,1,0,307,1
7,2015,4,16,7002.14,51107.29,0,201.78,19.08,Optimum,18.38,Moderate,0,0,103,0
6,2015,4,16,835.84,16869.13,22.75,,19.79,Optimum,19.27,Optimum,0,0,3,0
8,2015,4,16,35944.86,340039.26,40.81,799.32,19.09,Optimum,19.53,Optimum,0,0,246,0
3,2015,4,16,29223.36,589796.52,795.41,,19.97,Optimum,19.71,Optimum,0,0,8,0
1,2015,4,16,28266.55,303370.29,0,971.67,19.34,Optimum,18.32,Moderate,0,0,187,0
2,2015,4,16,115023.41,1070758.6,21.68,2244.48,19.46,Optimum,18.96,Moderate,0,0,659,0
1,2015,4,17,27200.07,277371.12,0,971.67,16.16,Moderate,15.9,Poor,0,0,187,0
8,2015,4,17,34621.5,311355.71,28.25,799.32,15.91,Poor,16.72,Moderate,0,0,246,0
4,2015,4,17,61261.29,427068.14,46.73,1432.3,16.3,Moderate,16.06,Moderate,0,0,308,0
7,2015,4,17,6568.88,49246.27,0,201.78,16.24,Moderate,16.68,Moderate,0,0,103,0
6,2015,4,17,1671.67,33738.25,45.5,,17.04,Moderate,16.74,Moderate,0,0,3,0
3,2015,4,17,34171.14,802662.66,930.08,,17.27,Moderate,17.06,Moderate,0,0,8,0
5,2015,4,17,51467.84,369710,1308.38,377.09,16.21,Moderate,14.6,Poor,0,0,29,0
2,2015,4,17,114102.8,1052737.42,19.6,2244.48,16.36,Moderate,16.65,Moderate,0,0,659,0
5,2015,4,18,45763.55,330311,1137.08,377.09,15.13,Poor,13.72,Poor,0,0,29,0
6,2015,4,18,2272.73,19451.25,68.25,,15.7,Poor,15.92,Poor,0,0,3,0
3,2015,4,18,33638.77,788744.56,915.59,,15.48,Poor,16.53,Moderate,0,0,8,0
7,2015,4,18,6010.71,42953.91,0,201.78,15.37,Poor,15.04,Poor,0,0,103,0
2,2015,4,18,110168.61,978367.77,17.52,2244.48,15.42,Poor,15.63,Poor,0,0,659,0
8,2015,4,18,31651.09,269125.3,5.23,799.32,14.72,Poor,15.66,Poor,0,0,246,0
4,2015,4,18,64099.64,530544.02,4.47,1432.3,15.17,Poor,15.08,Poor,0,0,308,0
1,2015,4,18,26617,274869.11,0,971.67,14.96,Poor,14.65,Poor,0,0,187,0
4,2015,5,19,67734.95,579882.14,0,1432.3,14.9,Poor,14.75,Poor,0,0,308,0
1,2015,5,19,26685.93,275459.06,2.07,971.67,14.9,Poor,14.85,Poor,0,0,187,0
3,2015,5,19,29753.89,598911.42,809.85,,15.06,Poor,16.01,Moderate,0,0,8,0
5,2015,5,19,41415.25,299824.18,1010.45,377.09,15.06,Poor,13.25,Poor,0,0,29,0
6,2015,5,19,757.58,6483.75,22.75,,15.52,Poor,15.23,Poor,0,0,3,0
8,2015,5,19,31476.93,267634.75,0,799.32,14.76,Poor,15.32,Poor,0,0,246,0
7,2015,5,19,6010.71,42953.91,0,201.78,14.9,Poor,14.91,Poor,0,0,103,0
2,2015,5,19,104598.33,881931.61,11.65,2244.48,15.06,Poor,15.35,Poor,0,0,659,0
4,2015,5,20,67122.83,556953.36,0,1432.3,13.61,Poor,13.5,Poor,0,0,308,0
8,2015,5,20,31445.29,266951.7,0,799.32,13.47,Poor,13.91,Poor,0,0,246,0
2,2015,5,20,100053.73,850220.46,11.65,2244.48,13.7,Poor,13.83,Poor,0,0,659,0
6,2015,5,20,1136.2,9724.2,34.12,,13.92,Poor,13.28,Poor,0,0,3,0
5,2015,5,20,51247.07,367731.68,1305.7,377.09,13.56,Poor,11.54,Poor,0,0,29,0
3,2015,5,20,26332.3,224834.2,790.76,,14.07,Poor,14.09,Poor,0,0,8,0
1,2015,5,20,25366.95,259798.07,4.14,971.67,13.6,Poor,12.76,Poor,0,0,187,0
7,2015,5,20,6010.71,42953.91,0,201.78,13.47,Poor,12.74,Poor,0,0,103,0
4,2015,5,21,67122.83,556953.36,0,1432.3,13.4,Poor,13.25,Poor,0,0,308,0
2,2015,5,21,100316.47,852146.26,19.54,2244.48,13.56,Poor,13.66,Poor,0,0,659,0
5,2015,5,21,44393.59,320848.8,1095.94,377.09,13.59,Poor,11.29,Poor,0,0,29,0
6,2015,5,21,1515.15,12967.5,45.5,,13.94,Poor,13.23,Poor,0,0,3,0
8,2015,5,21,31481.25,267259.5,1.08,799.32,13.24,Poor,13.89,Poor,0,0,246,0
3,2015,5,21,27313.66,233233.15,820.23,,13.43,Poor,13.93,Poor,0,0,8,0
7,2015,5,21,6010.71,42953.91,0,201.78,13.56,Poor,12.34,Poor,0,0,103,0
1,2015,5,21,26685.93,275459.06,2.07,971.67,13.37,Poor,12.48,Poor,0,0,187,0
1,2015,5,22,26617,274869.11,0,971.67,12.98,Poor,11.54,Poor,0,0,187,0
4,2015,5,22,68386.91,567771.96,37.96,1432.3,13,Poor,12.86,Poor,0,0,308,0
2,2015,5,22,100220.24,851645.46,16.65,2244.48,13.19,Poor,12.86,Poor,0,0,659,0
7,2015,5,22,6010.71,42953.91,0,201.78,13.23,Poor,11.15,Poor,0,0,103,0
3,2015,5,22,28748.22,245179.85,863.31,,12.81,Poor,13.5,Poor,0,0,8,0
6,2015,5,22,757.58,6483.75,22.75,,13.48,Poor,12.82,Poor,0,0,3,0
5,2015,5,22,50850.13,365443.5,1289.83,377.09,13.25,Poor,10.43,Poor,0,0,29,0
8,2015,5,22,31517.55,267570.15,2.17,799.32,12.82,Poor,13.42,Poor,0,0,246,0
4,2015,6,23,70058.23,612555.08,75.89,1432.3,10.94,Poor,10.77,Poor,0,0,308,0
7,2015,6,23,6010.71,42953.91,0,201.78,10.94,Poor,8.58,Poor,0,0,103,0
1,2015,6,23,26569.35,274869.11,0,971.67,10.93,Poor,8.96,Poor,0,0,187,0
2,2015,6,23,100184.27,851337.66,15.57,2244.48,10.89,Poor,10.79,Poor,0,0,659,0
3,2015,6,23,30183.45,550845.46,906.41,,11.48,Poor,12.01,Poor,0,0,8,0
8,2015,6,23,32204.6,276839,1.08,799.32,10.94,Poor,11.27,Poor,0,0,246,0
5,2015,6,23,38256,282744.7,930.27,377.09,10.97,Poor,9.25,Poor,0,0,29,0
6,2015,6,23,0,0,0,,11.19,Poor,11.36,Poor,0,0,3,0
1,2015,6,24,26617,274869.11,0,971.67,11.22,Poor,9.79,Poor,0,0,187,0
4,2015,6,24,68903.06,572189.46,53.46,1432.3,11.28,Poor,11.07,Poor,0,0,308,0
3,2015,6,24,24475.17,208874.85,734.99,,11.59,Poor,11.25,Poor,0,0,8,0
7,2015,6,24,6010.71,42953.91,0,201.78,11.23,Poor,8.89,Poor,0,0,103,0
6,2015,6,24,0,0,0,,11.43,Poor,10.55,Poor,0,0,3,0
5,2015,6,24,48999.32,352660.1,1234.25,377.09,11.3,Poor,9.5,Poor,0,0,29,0
2,2015,6,24,99924.19,849430.26,7.76,2244.48,11.34,Poor,11.33,Poor,0,0,659,0
8,2015,6,24,43227.96,414451.2,54.75,799.32,11.16,Poor,11.63,Poor,0,0,246,0
6,2015,6,25,0,0,0,,12.42,Poor,10.9,Poor,0,0,3,0
2,2015,6,25,112105.35,1000664.07,13.55,2244.48,11.54,Poor,11.88,Poor,0,0,659,0
3,2015,6,25,27493.48,235304.55,825.63,,11.29,Poor,11.58,Poor,0,0,8,0
1,2015,6,25,26617,274869.11,0,971.67,11.26,Poor,10.74,Poor,0,0,187,0
5,2015,6,25,46289.36,333942.7,1152.87,377.09,11.49,Poor,9.21,Poor,0,0,29,0
8,2015,6,25,58679.16,546689.55,518.75,799.32,11.14,Poor,11.75,Poor,0,0,246,0
4,2015,6,25,73101.05,630629.74,100.21,1432.3,11.35,Poor,11.37,Poor,0,0,308,0
7,2015,6,25,9357.93,81550.17,0,201.78,11.66,Poor,9.8,Poor,0,0,103,0
7,2015,6,26,6010.71,42953.91,0,201.78,10.32,Poor,9.2,Poor,0,0,103,0
8,2015,6,26,101728.08,991498.33,1811.51,799.32,10.18,Poor,10.63,Poor,0,0,246,0
1,2015,6,26,27032.3,291280.46,0,971.67,10.24,Poor,9.82,Poor,0,0,187,0
5,2015,6,26,43464.86,314434.1,1068.05,377.09,10.32,Poor,8.77,Poor,0,0,29,0
2,2015,6,26,102276.19,875336.48,6.78,2244.48,10.32,Poor,10.86,Poor,0,0,659,0
6,2015,6,26,97.57,835.05,2.93,,11.09,Poor,10.51,Poor,0,0,3,0
3,2015,6,26,15568.42,133243.2,467.52,,10.52,Poor,11.31,Poor,0,0,8,0
4,2015,6,26,76005.14,676086.47,187.42,1432.3,10.25,Poor,10.19,Poor,0,0,308,0
2,2015,6,27,99859.92,848881.86,5.83,2244.48,8.92,Poor,8.8,Poor,0,0,659,0
8,2015,6,27,70835.31,650728.8,883.8,799.32,8.74,Poor,9.71,Poor,0,0,246,0
6,2015,6,27,195.14,1670.1,5.86,,8.86,Poor,9.26,Poor,0,0,3,0
7,2015,6,27,4248.01,42953.91,0,201.78,8.81,Poor,6.93,Poor,0,0,103,0
3,2015,6,27,24854.79,212721.15,746.39,,8.57,Poor,9.89,Poor,0,0,8,0
5,2015,6,27,47477.8,356682.8,1251.74,377.09,9.1,Poor,7.98,Poor,0,0,29,0
1,2015,6,27,23798.38,280275.46,0,971.67,8.67,Poor,7.58,Poor,0,0,187,0
4,2015,6,27,63854.75,491009.01,140.74,1432.3,8.71,Poor,8.31,Poor,0,0,308,0
2,2015,7,28,100871.91,856430.36,36.22,2244.48,9.67,Poor,9.36,Poor,0,0,659,0
1,2015,7,28,27417.82,302586.59,78.25,971.67,9.39,Poor,7.38,Poor,0,0,187,0
4,2015,7,28,59904.75,413170.59,106.9,1432.3,9.39,Poor,9.06,Poor,0,0,308,0
8,2015,7,28,44123.72,422117.7,81.65,799.32,9.36,Poor,10.29,Poor,0,0,246,0
3,2015,7,28,21104.21,180290.5,633.76,,8.98,Poor,9.28,Poor,0,0,8,0
5,2015,7,28,48720.56,365266.4,1289.06,377.09,9.84,Poor,7.72,Poor,0,0,29,0
6,2015,7,28,97.57,835.05,2.93,,9.75,Poor,8.77,Poor,0,0,3,0
7,2015,7,28,5738.95,62642.71,0.29,201.78,9.52,Poor,7.13,Poor,0,0,103,0
3,2015,7,29,26538.77,226204.65,796.96,,9.3,Poor,8.64,Poor,0,0,8,0
5,2015,7,29,57364.65,445622.02,1460.64,377.09,9.64,Poor,7.61,Poor,0,0,29,0
4,2015,7,29,60870.3,403645.11,68.84,1432.3,9.28,Poor,9.03,Poor,0,0,308,0
7,2015,7,29,9392.89,81827.42,1.05,201.78,9.43,Poor,9.26,Poor,0,0,103,0
1,2015,7,29,54041.03,541758.56,551.87,971.67,9.23,Poor,9.22,Poor,0,0,187,0
2,2015,7,29,115237.8,1033425.57,54.99,2244.48,9.43,Poor,9.42,Poor,0,0,659,0
8,2015,7,29,46755.76,444644.1,160.69,799.32,9.28,Poor,9.98,Poor,0,0,246,0
6,2015,7,29,0,0,0,,9.7,Poor,8.1,Poor,0,0,3,0
4,2015,7,30,58240.95,379289.71,6.11,1432.3,9.82,Poor,9.63,Poor,0,0,308,0
2,2015,7,30,129264.74,1214817.24,29.83,2244.48,10.06,Poor,10.19,Poor,0,0,659,0
3,2015,7,30,29896.74,547866.7,897.8,,9.54,Poor,9.02,Poor,0,0,8,0
7,2015,7,30,9570.05,83090.07,6.37,201.78,9.96,Poor,9.73,Poor,0,0,103,0
5,2015,7,30,49736.85,369967.6,1262.79,377.09,10.23,Poor,7.7,Poor,0,0,29,0
8,2015,7,30,46131.05,458284.58,141.93,799.32,9.8,Poor,10.48,Poor,0,0,246,0
6,2015,7,30,0,0,0,,10.21,Poor,8.29,Poor,0,0,3,0
1,2015,7,30,64886.47,629175.47,959.41,971.67,9.81,Poor,9.91,Poor,0,0,187,0
4,2015,7,31,58108.75,378158.26,2.14,1432.3,9.93,Poor,9.72,Poor,0,0,308,0
6,2015,7,31,0,0,0,,10.51,Poor,8.79,Poor,0,0,3,0
8,2015,7,31,42679.51,409757.25,38.28,799.32,9.94,Poor,10.61,Poor,0,0,246,0
5,2015,7,31,37498.43,277512.2,907.52,377.09,10.32,Poor,7.79,Poor,0,0,29,0
1,2015,7,31,59446.57,542820.43,834.94,971.67,9.92,Poor,9.78,Poor,0,0,187,0
7,2015,7,31,9464.15,82321.27,3.19,201.78,10.07,Poor,9.98,Poor,0,0,103,0
2,2015,7,31,118991.52,1086780.8,7.64,2244.48,10.1,Poor,10.51,Poor,0,0,659,0
3,2015,7,31,25580.39,218665.1,768.18,,9.88,Poor,9.56,Poor,0,0,8,0
6,2015,8,32,0,0,0,,10.92,Poor,9.07,Poor,0,0,3,0
3,2015,8,32,24117.53,206123.6,724.25,,10.31,Poor,9.79,Poor,0,0,8,0
1,2015,8,32,35571.09,354980.63,221.68,971.67,10.27,Poor,9.45,Poor,0,0,187,0
7,2015,8,32,9357.93,81550.17,0,201.78,10.43,Poor,9.95,Poor,0,0,103,0
2,2015,8,32,116029.16,1048971.5,8.76,2244.48,10.51,Poor,10.62,Poor,0,0,659,0
5,2015,8,32,52679.56,382366.9,1363.41,377.09,10.71,Poor,7.67,Poor,0,0,29,0
4,2015,8,32,58037.49,377548.36,0,1432.3,10.32,Poor,10.11,Poor,0,0,308,0
8,2015,8,32,42632.22,409352.55,36.86,799.32,10.26,Poor,10.97,Poor,0,0,246,0
5,2015,8,33,55515.46,397666.5,1429.93,377.09,11.37,Poor,8.08,Poor,0,0,29,0
2,2015,8,33,103657.79,890938.38,17.52,2244.48,11.14,Poor,11.03,Poor,0,0,659,0
4,2015,8,33,59781.08,392470.96,52.36,1432.3,10.88,Poor,10.78,Poor,0,0,308,0
7,2015,8,33,10494.13,91274.37,34.12,201.78,11.03,Poor,10.43,Poor,0,0,103,0
1,2015,8,33,31742.42,327065.43,106.35,971.67,10.88,Poor,9.91,Poor,0,0,187,0
3,2015,8,33,29050.59,248055.85,872.39,,10.63,Poor,10.29,Poor,0,0,8,0
6,2015,8,33,0,0,0,,11.48,Poor,9.67,Poor,0,0,3,0
8,2015,8,33,42563.62,408765.45,34.8,799.32,10.86,Poor,11.5,Poor,0,0,246,0
7,2015,8,34,11733.49,101523.92,74.16,201.78,11.73,Poor,10.88,Poor,0,0,103,0
8,2015,8,34,43159.36,413864.1,52.69,799.32,11.55,Poor,12.24,Poor,0,0,246,0
2,2015,8,34,102564.9,877485.13,15.45,2244.48,11.93,Poor,11.63,Poor,0,0,659,0
3,2015,8,34,933.07,7698.05,28.02,,11.39,Poor,11.36,Poor,0,0,8,0
6,2015,8,34,0,0,0,,12.19,Poor,10.68,Poor,0,0,3,0
4,2015,8,34,61582.95,411916.15,106.47,1432.3,11.65,Poor,11.51,Poor,0,0,308,0
5,2015,8,34,12622.06,101405.8,141.84,377.09,12.07,Poor,8.83,Poor,0,0,29,0
1,2015,8,34,53382.79,481972.26,756.44,971.67,11.63,Poor,10.42,Poor,0,0,187,0
6,2015,8,35,0,0,0,,12.74,Poor,11.89,Poor,0,0,3,0
7,2015,8,35,10888.39,94407.87,45.96,201.78,12.44,Poor,12.11,Poor,0,0,103,0
1,2015,8,35,87995.03,1229490.48,1512.86,971.67,12.37,Poor,12.3,Poor,0,0,187,0
2,2015,8,35,116345.55,1054654.87,13.37,2244.48,12.63,Poor,12.7,Poor,0,0,659,0
3,2015,8,35,27359.28,233889.8,821.6,,12.8,Poor,12.87,Poor,0,0,8,0
5,2015,8,35,67167.24,519536.2,1737.66,377.09,12.6,Poor,9.59,Poor,0,0,29,0
4,2015,8,35,62129.25,423028.56,55.82,1432.3,12.48,Poor,12.39,Poor,0,0,308,0
8,2015,8,35,44262.59,423306.15,85.82,799.32,12.23,Poor,12.68,Poor,0,0,246,0
7,2015,8,36,9560.4,83162.52,6.08,201.78,12.17,Poor,12.36,Poor,0,0,103,0
6,2015,8,36,3212.45,27493.95,96.47,,13.2,Poor,12.24,Poor,0,0,3,0
1,2015,8,36,75321.27,1026730.33,1177.58,971.67,12.07,Poor,12.24,Poor,0,0,187,0
5,2015,8,36,64963.34,462922.1,1713.65,377.09,12.86,Poor,9.81,Poor,0,0,29,0
4,2015,8,36,57605,395259.41,3.46,1432.3,12.04,Poor,11.92,Poor,0,0,308,0
2,2015,8,36,129434.02,1219719.24,14.09,2244.48,12.54,Poor,12.97,Poor,0,0,659,0
3,2015,8,36,29035.6,247970.5,871.94,,11.4,Poor,12.88,Poor,0,0,8,0
8,2015,8,36,45021.83,448791.23,108.62,799.32,11.85,Poor,12.88,Poor,0,0,246,0
7,2015,9,37,9420.87,82088.82,1.89,201.78,13.14,Poor,12.88,Poor,0,0,103,0
1,2015,9,37,62142.54,590212.49,794.93,971.67,13.91,Poor,12.89,Poor,0,0,187,0
5,2015,9,37,60484.82,431989.4,1579.16,377.09,14.01,Poor,10.77,Poor,0,0,29,0
6,2015,9,37,6424.9,54987.9,192.94,,14.36,Poor,13.47,Poor,0,0,3,0
8,2015,9,37,43555.63,417255.6,64.59,799.32,13.85,Poor,14.25,Poor,0,0,246,0
4,2015,9,37,70715.12,621033.46,33.02,1432.3,13.74,Poor,13.61,Poor,0,0,308,0
3,2015,9,37,31488.81,577365.47,945.61,,13.8,Poor,14.11,Poor,0,0,8,0
2,2015,9,37,129719.07,1221461.99,22.65,2244.48,13.98,Poor,13.82,Poor,0,0,659,0
4,2015,9,38,72225.96,643417.02,78.39,1432.3,15.24,Poor,15.18,Poor,0,0,308,0
8,2015,9,38,35270.21,303488.4,92.19,799.32,15.27,Poor,15.42,Poor,0,0,246,0
5,2015,9,38,58854.78,420730.9,1530.21,377.09,15.36,Poor,12.4,Poor,0,0,29,0
6,2015,9,38,3212.45,27493.95,96.47,,15.41,Poor,15.85,Poor,0,0,3,0
7,2015,9,38,9263.95,80508.77,0,201.78,14.95,Poor,13.72,Poor,0,0,103,0
2,2015,9,38,120087.42,1124108.36,7.87,2244.48,15.35,Poor,14.8,Poor,0,0,659,0
3,2015,9,38,36818.62,860102.66,1002.14,,15.41,Poor,16.68,Moderate,0,0,8,0
1,2015,9,38,39159.66,378573.93,329.09,971.67,15.34,Poor,13.68,Poor,0,0,187,0
8,2015,9,39,45178.01,431140.8,113.31,799.32,15.15,Poor,15.29,Poor,0,0,246,0
7,2015,9,39,7575.59,63056.1,0,201.78,14.76,Poor,13.34,Poor,0,0,103,0
5,2015,9,39,65771.53,468504.2,1737.92,377.09,15.71,Poor,12.13,Poor,0,0,29,0
4,2015,9,39,78668.69,784100.91,99.33,1432.3,15.07,Poor,15.07,Poor,0,0,308,0
6,2015,9,39,757.58,6483.75,22.75,,16.14,Moderate,15.43,Poor,0,0,3,0
3,2015,9,39,33421.22,613127.41,1003.64,,14.87,Poor,15.76,Poor,0,0,8,0
2,2015,9,39,103397.16,894016.95,18.53,2244.48,15.29,Poor,14.72,Poor,0,0,659,0
1,2015,9,39,34239.84,376966.18,86.16,971.67,15.34,Poor,13.3,Poor,0,0,187,0
5,2015,9,40,69299.33,492870.4,1843.86,377.09,17.02,Moderate,14.06,Poor,0,0,29,0
1,2015,9,40,38209.03,429989.49,85.12,971.67,16.44,Moderate,15.17,Poor,0,0,187,0
7,2015,9,40,7491.99,62571.06,0,201.78,17.06,Moderate,14.89,Poor,0,0,103,0
3,2015,9,40,36275.97,849067.62,987.37,,15.51,Poor,18.95,Moderate,0,0,8,0
2,2015,9,40,113508.87,1020899.91,28.97,2244.48,16.74,Moderate,16.34,Moderate,0,0,659,0
6,2015,9,40,1672.04,33745.67,45.51,,17.31,Moderate,18.42,Moderate,0,0,3,0
8,2015,9,40,47191.21,500666.36,61.77,799.32,16.24,Moderate,16.72,Moderate,0,0,246,0
4,2015,9,40,71781.44,622893.23,103.8,1432.3,16.41,Moderate,16.59,Moderate,0,0,308,0
8,2015,10,41,46422.98,485161.59,40.86,799.32,20.36,Optimum,20.43,Optimum,0,0,246,0
1,2015,10,41,38926.85,485943.43,42.56,971.67,20.16,Optimum,18.39,Moderate,0,0,187,0
3,2015,10,41,37044.21,865410.69,1008.28,,21.24,Optimum,20.97,Optimum,0,0,8,0
2,2015,10,41,113800.73,1063618.67,20.03,2244.48,20.07,Optimum,19.57,Optimum,0,0,659,0
5,2015,10,41,43541.06,742758.43,1130.69,377.09,19.65,Optimum,17.17,Moderate,0,0,29,0
7,2015,10,41,8560.32,72686.12,0,201.78,19.47,Optimum,18.65,Moderate,0,0,103,0
6,2015,10,41,835.84,16869.13,22.75,,19.54,Optimum,20.34,Optimum,0,0,3,0
4,2015,10,41,69046.65,529583.76,58.45,1432.3,20.27,Optimum,19.8,Optimum,0,0,308,0
1,2015,10,42,36521.71,448175.71,0,971.67,20.88,Optimum,19.27,Optimum,0,0,187,0
8,2015,10,42,46721.67,491189.99,48.99,799.32,20.97,Optimum,20.78,Optimum,0,0,246,0
2,2015,10,42,113692.72,1062397.7,17.09,2244.48,20.69,Optimum,20.34,Optimum,0,0,659,0
3,2015,10,42,42528.38,990311.53,1157.55,,22.48,Optimum,22.59,Optimum,0,0,8,0
4,2015,10,42,72117.37,571910.45,142.03,1432.3,21.01,Optimum,20.56,Optimum,0,0,308,0
7,2015,10,42,7002.14,51107.29,0,201.78,20.2,Optimum,19.78,Optimum,0,0,103,0
