zone,iso_year,month,week_no,est_adult_no,est_juvenile_no,est_wetland_ha,est_river_ha,river_avg_water_temp,river_temp_spawning_state,waterbody_avg_water_temp,waterbody_temp_spawning_state,aggregation_high_no,aggregation_low_no,aggregation_switch
7,2000,4,15,324643.31,7150217.31,8649.58,193.42,15.54,Poor,18.84,Moderate,0,82,0
7,2000,4,16,312375.06,6893337.08,8341.48,193.42,13.25,Poor,16.07,Moderate,0,82,0
7,2000,4,17,336559.02,7437036.28,9006.54,193.42,12.23,Poor,14.81,Poor,0,82,0
7,2000,5,18,306343.55,4658717.51,8944.17,193.42,12.51,Poor,15.05,Poor,0,82,0
7,2000,5,19,306937.81,4684960.82,9052.77,193.42,10.6,Poor,12.7,Poor,0,82,0
7,2000,5,20,304562.85,4648338,8981.45,193.42,9.47,Poor,11.45,Poor,0,82,0
7,2000,5,21,295797.29,4513169.4,8718.22,193.42,8.35,Poor,10.1,Poor,0,82,0
7,2000,5,22,263098.03,4008932.94,7736.26,193.42,6.77,Poor,8.14,Poor,0,82,0
7,2000,6,23,5494.55,36564.71,0,193.42,6.69,Poor,8.09,Poor,0,82,0
7,2000,6,24,299112.97,4564284.21,8817.37,193.42,7.19,Poor,8.76,Poor,0,82,0
7,2000,6,25,280435.33,4276267.19,8256.48,193.42,8.29,Poor,10.04,Poor,0,82,0
7,2000,6,26,276919.19,4222061.11,8151.31,193.42,7.68,Poor,9.27,Poor,0,82,0
7,2000,7,27,306103.14,4679761.3,9050.31,161.19,7.78,Poor,9.39,Poor,0,82,0
7,2000,7,28,287407.19,4391447.48,8488.45,161.19,6.9,Poor,8.33,Poor,0,82,0
7,2000,7,29,315638.62,4828774.89,9340.11,161.19,7.06,Poor,8.56,Poor,0,82,0
7,2000,7,30,268402.25,4097149.91,7900.94,161.19,7.32,Poor,8.88,Poor,0,82,0
7,2000,7,31,305768.84,4673344.14,9022.64,161.19,7.62,Poor,9.28,Poor,0,82,0
7,2000,8,32,223280.41,1550765.87,6437.65,193.42,8.63,Poor,10.37,Poor,0,82,0
7,2000,8,33,8353.14,63972.77,0,193.42,8.4,Poor,10.17,Poor,0,82,0
7,2000,8,34,261307.01,3962225.84,7579.59,193.42,9.34,Poor,11.28,Poor,0,82,0
7,2000,8,35,275247.39,4177078.94,7998.22,193.42,9.94,Poor,11.97,Poor,0,82,0
7,2000,9,36,286920.11,4368395.17,8393.32,161.19,10.45,Poor,12.61,Poor,0,82,0
7,2000,9,37,315737.59,4812772.94,9258.71,161.19,10.89,Poor,13.21,Poor,0,82,0
7,2000,9,38,309799.21,4723201.81,9094.23,161.19,11.96,Poor,14.36,Poor,0,82,0
7,2000,9,39,339129.37,7483862.85,9048.47,161.19,13.37,Poor,15.92,Poor,0,82,0
7,2000,10,40,346881.2,7657884.66,9259.92,193.42,12.78,Poor,15.37,Poor,0,82,0
7,2000,10,41,338787.84,7476017.36,9035.11,193.42,13.2,Poor,15.87,Poor,0,82,0
7,2000,10,42,333296.36,7352573.15,8882.84,193.42,13.53,Poor,16.22,Moderate,0,82,0
7,2000,10,43,313640.81,6860975.47,8249.55,193.42,14.84,Poor,17.72,Moderate,0,82,0
7,2000,10,44,326720.61,7153437.68,8605.56,193.42,15.47,Poor,18.52,Moderate,0,82,0
7,2000,11,45,349738.96,7668123.86,9232.08,193.42,15.62,Poor,18.83,Moderate,0,82,0
7,2000,11,46,10552.34,83970.14,0,193.42,16.54,Moderate,19.7,Optimum,0,82,0
7,2000,11,47,334999.61,7335839.29,8830.9,193.42,17.23,Moderate,20.43,Optimum,0,82,0
7,2000,11,48,344319.73,7548284.87,9088.59,193.42,17.88,Moderate,21.12,Optimum,0,82,0
7,2000,12,49,357765.84,7848937.44,9454.57,193.42,18.11,Moderate,21.53,Optimum,0,82,0
7,2000,12,50,356523.69,7833741.08,9456.1,193.42,19.23,Optimum,22.86,Optimum,0,82,0
7,2000,12,51,335010.27,7374115.68,8906.47,193.42,20.28,Optimum,24.08,Moderate,0,82,0
7,2000,12,52,341331.38,7515454.75,9078.52,193.42,18.24,Moderate,21.86,Optimum,0,82,0
8,2000,2,8,91012.22,1332728.24,1115.41,890.25,24.9,Moderate,24.87,Moderate,0,195,0
8,2000,2,9,117365.09,1864591.38,1832.69,890.25,24.41,Moderate,24.67,Moderate,0,195,0
8,2000,3,10,51209.74,613412.99,258.95,741.92,22.84,Optimum,22.9,Optimum,0,195,0
8,2000,3,11,72619.97,1045522.11,841.7,741.92,23.21,Moderate,23.19,Moderate,0,195,0
8,2000,3,12,49746.01,583871.62,219.11,741.92,21.51,Optimum,21.5,Optimum,0,195,0
8,2000,3,13,59957.54,796069.85,497.05,741.92,20.44,Optimum,20.47,Optimum,0,195,0
8,2000,4,14,57464.18,655649.77,202.29,890.25,19.65,Optimum,19.64,Optimum,0,195,0
8,2000,4,15,56586.47,637935.32,178.4,890.25,18.68,Moderate,18.65,Moderate,0,195,0
8,2000,4,16,80289.28,1123348.43,823.55,890.25,17.08,Moderate,17.07,Moderate,0,195,0
8,2000,4,17,56560.57,606201.23,211.55,890.25,16.31,Moderate,16.32,Moderate,0,195,0
8,2000,5,18,65011.23,604250.1,567.21,890.25,15.43,Poor,15.56,Poor,0,195,0
8,2000,5,19,63926.12,611570.73,534.87,890.25,14.38,Poor,14.39,Poor,0,195,0
8,2000,5,20,57904.14,543550.85,354.03,890.25,13.44,Poor,13.4,Poor,0,195,0
8,2000,5,21,60085.96,580311.41,419.55,890.25,12.69,Poor,12.66,Poor,0,195,0
8,2000,5,22,53732.33,524326.53,228.75,890.25,11.9,Poor,11.78,Poor,0,195,0
8,2000,6,23,47303.76,452826.8,35.7,890.25,11.41,Poor,11.34,Poor,0,195,0
8,2000,6,24,60267.12,563774.45,424.99,890.25,11.04,Poor,10.99,Poor,0,195,0
8,2000,6,25,47746.32,456614.45,48.99,890.25,10.77,Poor,10.77,Poor,0,195,0
8,2000,6,26,49418.65,470927.15,99.21,890.25,10.32,Poor,10.29,Poor,0,195,0
8,2000,7,27,48780.76,494216.14,310.79,741.92,10.68,Poor,10.53,Poor,0,195,0
8,2000,7,28,41326.22,393673.6,86.93,741.92,10.28,Poor,10.22,Poor,0,195,0
8,2000,7,29,52242.29,563379.77,414.74,741.92,10.36,Poor,10.31,Poor,0,195,0
8,2000,7,30,48186.02,489126.04,292.93,741.92,10.48,Poor,10.38,Poor,0,195,0
8,2000,7,31,50989.21,543047.14,377.11,741.92,10.82,Poor,10.65,Poor,0,195,0
8,2000,8,32,46275.46,444026,4.82,890.25,11.5,Poor,11.53,Poor,0,195,0
8,2000,8,33,46114.95,442652.3,0,890.25,10.98,Poor,11.03,Poor,0,195,0
8,2000,8,34,49868.19,504296.09,112.71,890.25,12.27,Poor,12.26,Poor,0,195,0
8,2000,8,35,50570.83,510309.59,133.81,890.25,13.17,Poor,13.21,Poor,0,195,0
8,2000,9,36,42151.39,400735.9,111.71,741.92,14.2,Poor,14.15,Poor,0,195,0
8,2000,9,37,40622.59,387651.55,65.8,741.92,15.11,Poor,15.07,Poor,0,195,0
8,2000,9,38,45642.63,492391.48,138.93,741.92,16.1,Moderate,16.07,Moderate,0,195,0
8,2000,9,39,45140.64,491746.23,93.76,741.92,17.13,Moderate,17.11,Moderate,0,195,0
8,2000,10,40,53209.7,569784.06,86.49,890.25,18.12,Moderate,18.22,Moderate,0,195,0
8,2000,10,41,53075.96,577237.42,82.85,890.25,18.7,Moderate,18.43,Moderate,0,195,0
8,2000,10,42,53485.98,586203.82,94.01,890.25,19.44,Optimum,19.18,Optimum,0,195,0
8,2000,10,43,53486.34,575367.56,94.02,890.25,20.11,Optimum,20.09,Optimum,0,195,0
8,2000,10,44,55110.25,617668.21,138.22,890.25,20.81,Optimum,20.91,Optimum,0,195,0
8,2000,11,45,55388.01,624591.28,145.78,890.25,21.65,Optimum,21.66,Optimum,0,195,0
8,2000,11,46,50032.05,505651.72,0,890.25,23.16,Moderate,23,Moderate,0,195,0
8,2000,11,47,54841.68,602721.5,130.91,890.25,24.4,Moderate,24.4,Moderate,0,195,0
8,2000,11,48,56062.19,627354.13,164.13,890.25,25.25,Moderate,25.25,Moderate,0,195,0
8,2000,12,49,55388,613747.59,145.78,890.25,25.72,Moderate,25.74,Moderate,0,195,0
8,2000,12,50,55826.32,636206.11,157.71,890.25,26.32,Moderate,26.41,Moderate,0,195,0
8,2000,12,51,52705.99,559618.1,72.78,890.25,27.31,Moderate,27.22,Moderate,0,195,0
8,2000,12,52,43649.91,442154.51,106.96,890.25,25.28,Moderate,25.84,Moderate,0,195,0
1,2001,1,1,34349.82,442969,0,936.22,22.77,Optimum,24.43,Moderate,0,140,0
1,2001,1,2,34845.17,447788.69,0,936.22,23.2,Moderate,24.98,Moderate,0,140,0
1,2001,1,3,34593.47,438115.19,0,936.22,23.86,Moderate,25.64,Moderate,0,140,0
1,2001,1,4,34015.51,444356.59,0,936.22,25.69,Moderate,26.94,Moderate,0,140,0
1,2001,1,5,34015.51,427475.65,0,936.22,23.27,Moderate,25.18,Moderate,0,140,0
1,2001,2,6,35709.82,445498.76,0.43,936.22,23.41,Moderate,25.07,Moderate,0,140,0
1,2001,2,7,34827.63,448228.88,0,936.22,22.49,Optimum,24.49,Moderate,0,140,0
1,2001,2,8,34267.21,437760.19,0,936.22,21.8,Optimum,23.53,Moderate,0,140,0
1,2001,2,9,34589.29,428921.05,0,936.22,22.94,Optimum,24.43,Moderate,0,140,0
1,2001,3,10,34685.22,429855.37,0,936.22,21.02,Optimum,22.94,Optimum,0,140,0
1,2001,3,11,34845.17,438763.09,0,936.22,19.56,Optimum,21.42,Optimum,0,140,0
1,2001,3,12,31791.16,387351.6,0,936.22,17.75,Moderate,19.18,Optimum,0,140,0
1,2001,3,13,29154.64,344407.27,0,936.22,16.85,Moderate,18.3,Moderate,0,140,0
1,2001,4,14,34845.17,438628.57,0,936.22,17.51,Moderate,18.69,Moderate,0,140,0
1,2001,4,15,35101.13,413190.66,0,936.22,15.93,Poor,17.27,Moderate,0,140,0
1,2001,4,16,35026.95,419835.89,0,936.22,16.46,Moderate,17.44,Moderate,0,140,0
1,2001,4,17,31777.8,322329.36,0,936.22,14.13,Poor,15.23,Poor,0,140,0
1,2001,4,18,27876.75,272995.81,0,936.22,14.28,Poor,15.17,Poor,0,140,0
1,2001,5,19,27207.04,270616.09,0,936.22,12.46,Poor,13.51,Poor,0,140,0
1,2001,5,20,27518.98,278831.23,0,936.22,12.19,Poor,13.16,Poor,0,140,0
1,2001,5,21,34813.94,372771.93,0,936.22,10.29,Poor,10.99,Poor,0,140,0
1,2001,5,22,34813.94,372771.93,0,936.22,9.72,Poor,10.26,Poor,0,140,0
1,2001,6,23,31108.09,319949.64,0,936.22,11.32,Poor,11.44,Poor,0,140,0
1,2001,6,24,28010.95,275982.79,0,936.22,10.07,Poor,10.4,Poor,0,140,0
1,2001,6,25,27207.04,270616.09,,936.22,8.76,Poor,9.21,Poor,0,140,0
1,2001,6,26,26745.87,266105.2,,936.22,8.63,Poor,8.97,Poor,0,140,0
1,2001,7,27,26723.02,266105.2,0,936.22,8,Poor,8.39,Poor,0,140,0
1,2001,7,28,26745.87,266105.2,0,936.22,9.75,Poor,9.95,Poor,0,140,0
1,2001,7,29,26745.87,266105.2,0,936.22,9.02,Poor,9.46,Poor,0,140,0
1,2001,7,30,27207.04,270616.09,0,936.22,9.81,Poor,10.12,Poor,0,140,0
1,2001,7,31,27207.04,270616.09,0,936.22,9.56,Poor,10.07,Poor,0,140,0
1,2001,8,32,27207.04,270616.09,0,936.22,9.49,Poor,10.01,Poor,0,140,0
1,2001,8,33,27235.91,279010.96,0,936.22,10.81,Poor,11.35,Poor,0,140,0
1,2001,8,34,34466.33,368919.98,0,936.22,9.96,Poor,10.71,Poor,0,140,0
1,2001,8,35,34907.72,386983.88,0,936.22,11.3,Poor,11.69,Poor,0,140,0
1,2001,9,36,34597.91,383745.02,0,936.22,12.36,Poor,12.97,Poor,0,140,0
1,2001,9,37,35258.74,396228.5,0,936.22,13.16,Poor,13.83,Poor,0,140,0
1,2001,9,38,34813.94,372771.93,0,936.22,14.4,Poor,15.06,Poor,0,140,0
1,2001,9,39,35483.65,375151.65,0,936.22,14.57,Poor,15.6,Poor,0,140,0
1,2001,10,40,35483.65,402442.55,0,936.22,15.02,Poor,16.05,Moderate,0,140,0
1,2001,10,41,34813.94,400062.83,0,936.22,14.72,Poor,15.76,Poor,0,140,0
1,2001,10,42,34559.23,409459.87,0,936.22,15.36,Poor,16.39,Moderate,0,140,0
1,2001,10,43,35877.77,443757.14,0,936.22,16.94,Moderate,18.17,Moderate,0,140,0
1,2001,10,44,35308.64,433908.77,0,936.22,16.82,Moderate,18.34,Moderate,0,140,0
1,2001,11,45,35465.1,440111.46,0,936.22,19.01,Optimum,20.52,Optimum,0,140,0
1,2001,11,46,35400.47,437227.79,0,936.22,17.58,Moderate,19.21,Optimum,0,140,0
1,2001,11,47,35465.1,440111.46,0,936.22,18.39,Moderate,20.23,Optimum,0,140,0
1,2001,11,48,34859.9,443477.91,0,936.22,20.42,Optimum,22.21,Optimum,0,140,0
1,2001,12,49,34685.22,429855.37,0,936.22,21.05,Optimum,22.98,Optimum,2,138,1
1,2001,12,50,34685.22,429855.37,0,936.22,20.02,Optimum,22.04,Optimum,2,138,1
1,2001,12,51,36363.73,447630.37,0,936.22,21.88,Optimum,23.52,Moderate,2,138,1
1,2001,12,52,36363.73,447630.37,0,936.22,20.49,Optimum,22.68,Optimum,2,138,1
2,2001,1,1,115687.55,1194721.91,404.47,2116.73,26.39,Moderate,26.66,Moderate,0,504,0
2,2001,1,2,114815.13,1215722.4,461.39,2116.73,27.21,Moderate,27.61,Moderate,0,504,0
2,2001,1,3,97881.69,874476.9,134.43,2116.73,27.62,Moderate,28.11,Poor,0,504,0
2,2001,1,4,98320.49,868267.85,174.74,2116.73,28.51,Poor,28.9,Poor,0,504,0
2,2001,1,5,99218.53,944450.69,11.65,2116.73,26.61,Moderate,27.18,Moderate,0,504,0
2,2001,2,6,104658.42,985870.1,27.71,2116.73,26.08,Moderate,26.71,Moderate,0,504,0
2,2001,2,7,102812.51,957556.26,5.86,2116.73,25.21,Moderate,25.85,Moderate,0,504,0
2,2001,2,8,104557.61,978824.68,17.52,2116.73,24.85,Moderate,25.28,Moderate,0,504,0
2,2001,2,9,103989.91,970740.11,5.86,2116.73,25.75,Moderate,26.03,Moderate,0,504,0
2,2001,3,10,101717.53,927457.21,24.23,2116.73,24.13,Moderate,24.67,Moderate,0,504,0
2,2001,3,11,102315.88,935237.62,17.52,2116.73,22.44,Optimum,22.95,Optimum,0,504,0
2,2001,3,12,102247.65,939866.23,35.88,2116.73,20.35,Optimum,20.59,Optimum,0,504,0
2,2001,3,13,102486.64,938762.49,23.15,2116.73,19.44,Optimum,19.8,Optimum,0,504,0
2,2001,4,14,101471,923407.88,17.52,2116.73,20.05,Optimum,20.31,Optimum,0,504,0
2,2001,4,15,101519.46,924506.76,16.06,2116.73,18.38,Moderate,18.81,Moderate,0,504,0
2,2001,4,16,102079.75,936365.52,31.31,2116.73,18.45,Moderate,18.8,Moderate,0,504,0
2,2001,4,17,98484.69,847096.29,17.52,2116.73,15.95,Poor,16.32,Moderate,0,504,0
2,2001,4,18,96988.88,828517.85,5.86,2116.73,15.62,Poor,15.85,Poor,0,504,0
2,2001,5,19,88060.4,722664.65,17.52,2116.73,14.16,Poor,14.53,Poor,0,504,0
2,2001,5,20,87672.12,719982.85,5.86,2116.73,14.07,Poor,14.4,Poor,0,504,0
2,2001,5,21,93462.13,803162.8,5.86,2116.73,11.75,Poor,12.19,Poor,0,504,0
2,2001,5,22,94723.91,810195.75,0,2116.73,11.28,Poor,11.55,Poor,0,504,0
2,2001,6,23,102061.13,884322.8,98.03,2116.73,12.03,Poor,12.21,Poor,0,504,0
2,2001,6,24,106333.73,949966.85,11.65,2116.73,11.06,Poor,11.23,Poor,0,504,0
2,2001,6,25,88743.73,734419.2,,2116.73,10.16,Poor,10.32,Poor,0,504,0
2,2001,6,26,90283.37,764118.65,,2116.73,9.79,Poor,10.02,Poor,0,504,0
2,2001,7,27,97816.79,851822.55,53.79,2116.73,9.01,Poor,9.31,Poor,0,504,0
2,2001,7,28,92658.33,786890.05,48.82,2116.73,10.45,Poor,10.5,Poor,0,504,0
2,2001,7,29,91803.52,779365.65,23.15,2116.73,9.97,Poor,10.23,Poor,0,504,0
2,2001,7,30,92124.54,784364.9,32.79,2116.73,10.23,Poor,10.38,Poor,0,504,0
2,2001,7,31,88809.65,732587.15,17.52,2116.73,10.25,Poor,10.5,Poor,0,504,0
2,2001,8,32,91420.57,776720.65,11.65,2116.73,10.47,Poor,10.74,Poor,0,504,0
2,2001,8,33,90478.51,765466.45,5.86,2116.73,11.69,Poor,11.92,Poor,0,504,0
2,2001,8,34,90460.6,756331.4,0,2116.73,11.04,Poor,11.37,Poor,0,504,0
2,2001,8,35,96606.9,830644.8,17.52,2116.73,12.11,Poor,12.22,Poor,0,504,0
2,2001,9,36,104075.92,926216,13.37,2116.73,13.19,Poor,13.36,Poor,0,504,0
2,2001,9,37,115742.56,1078104.35,27.71,2116.73,14.12,Poor,14.31,Poor,0,504,0
2,2001,9,38,107242.69,992389.16,24,2116.73,15.49,Poor,15.68,Poor,0,504,0
2,2001,9,39,115742.41,1171813.43,7.87,2116.73,16.24,Moderate,16.54,Moderate,0,504,0
2,2001,10,40,104961.82,991147,7.87,2116.73,16.73,Moderate,17.06,Moderate,0,504,0
2,2001,10,41,109717.14,1090621.99,17.52,2116.73,16.7,Moderate,17.02,Moderate,0,504,0
2,2001,10,42,103874.1,980704.21,24.23,2116.73,17.31,Moderate,17.51,Moderate,0,504,0
2,2001,10,43,114309.09,1165804.28,9.27,2116.73,19.11,Optimum,19.28,Optimum,44,460,1
2,2001,10,44,112938.64,1139326.31,8.11,2116.73,19.5,Optimum,19.86,Optimum,0,504,0
2,2001,11,45,103479.5,952054.25,27.74,2116.73,21.33,Optimum,21.46,Optimum,0,504,0
2,2001,11,46,113529.74,1148947.48,21.42,2116.73,20.82,Optimum,21.05,Optimum,0,504,0
2,2001,11,47,107506.43,1036357.07,15.55,2116.73,21.8,Optimum,22.16,Optimum,0,504,0
2,2001,11,48,105646.12,1002285.38,42.57,2116.73,23.4,Moderate,23.67,Moderate,0,504,0
2,2001,12,49,109889.75,1085612.84,0,2116.73,24.07,Moderate,24.39,Moderate,0,504,0
2,2001,12,50,111672.92,1118640.44,31.9,2116.73,23.53,Moderate,23.91,Moderate,0,504,0
2,2001,12,51,110790.06,1101774.63,7.87,2116.73,24.93,Moderate,25.24,Moderate,0,504,0
2,2001,12,52,111119.61,1107804.08,16.84,2116.73,24.39,Moderate,24.85,Moderate,0,504,0
3,2001,1,1,36711.71,861051.34,999.23,,27.22,Moderate,27.11,Moderate,0,8,0
3,2001,1,2,37476.82,678805.82,1125.43,,28.48,Poor,28.44,Poor,0,8,0
3,2001,1,3,35545.74,648680.06,1067.44,,28.17,Poor,28.27,Poor,0,8,0
3,2001,1,4,30129.84,553110.63,904.8,,29.94,Poor,29.99,Poor,0,8,0
3,2001,1,5,29182.29,253252.97,874.97,,27.6,Moderate,27.81,Moderate,0,8,0
3,2001,2,6,32384.25,598627.69,972.5,,28.77,Poor,28.81,Poor,0,8,0
3,2001,2,7,35218.23,824184.41,958.58,,27.46,Moderate,27.52,Moderate,0,8,0
3,2001,2,8,35674.17,832129.86,970.99,,27.4,Moderate,27.3,Moderate,0,8,0
3,2001,2,9,37235.25,866358.34,1013.48,,26.87,Moderate,26.98,Moderate,0,8,0
3,2001,3,10,38829.4,902825.37,1056.87,,25.96,Moderate,26.07,Moderate,0,8,0
3,2001,3,11,30789.59,619424.44,838.04,,24.79,Moderate,24.83,Moderate,0,8,0
3,2001,3,12,34927.25,815598.2,950.66,,22.55,Optimum,22.47,Optimum,0,8,0
3,2001,3,13,39768.47,927704.99,1082.43,,21.8,Optimum,21.61,Optimum,0,8,0
3,2001,4,14,35901.59,838524.74,977.18,,21.88,Optimum,21.74,Optimum,0,8,0
3,2001,4,15,36456.37,851578.69,992.28,,20.29,Optimum,20.25,Optimum,0,8,0
3,2001,4,16,37496.1,875000.41,1020.58,,20.32,Optimum,20.28,Optimum,0,8,0
3,2001,4,17,34842.01,819839.93,948.34,,17.96,Moderate,17.92,Moderate,0,8,0
3,2001,4,18,28585.56,576924.08,778.05,,17.47,Moderate,17.41,Moderate,0,8,0
3,2001,5,19,36332.77,669282.06,1087.18,,16.64,Moderate,16.54,Moderate,0,8,0
3,2001,5,20,34508.79,628553.36,1036.3,,15.74,Poor,15.73,Poor,0,8,0
3,2001,5,21,31282.35,566129.02,939.41,,13.92,Poor,13.85,Poor,0,8,0
3,2001,5,22,34552.74,630397.22,1037.62,,12.63,Poor,12.55,Poor,0,8,0
3,2001,6,23,31284.35,573584.83,939.47,,12.78,Poor,12.78,Poor,0,8,0
3,2001,6,24,26362.94,224174.6,791.68,,12.45,Poor,12.33,Poor,0,8,0
3,2001,6,25,0,0,,,11.39,Poor,11.27,Poor,0,8,0
3,2001,6,26,0,0,,,10.91,Poor,10.83,Poor,0,8,0
3,2001,7,27,28280.36,242039.1,849.26,,9.78,Poor,9.74,Poor,0,8,0
3,2001,7,28,29057.25,248688.15,872.59,,9.96,Poor,10,Poor,0,8,0
3,2001,7,29,34874.09,631575.69,1047.27,,10.32,Poor,10.35,Poor,0,8,0
3,2001,7,30,23535.78,201232.65,706.78,,10.08,Poor,10.1,Poor,0,8,0
3,2001,7,31,28371.27,242817.15,851.99,,10.81,Poor,10.78,Poor,0,8,0
3,2001,8,32,30341.96,560787.08,911.17,,11.35,Poor,11.26,Poor,0,8,0
3,2001,8,33,31007.29,568451.39,931.15,,12.46,Poor,12.39,Poor,0,8,0
3,2001,8,34,31227.41,577193.11,937.76,,11.82,Poor,11.79,Poor,0,8,0
3,2001,8,35,27952.36,237455.9,839.41,,12.12,Poor,12.05,Poor,0,8,0
3,2001,9,36,32304.66,592489.71,970.11,,13.38,Poor,13.29,Poor,0,8,0
3,2001,9,37,33635.99,613411.21,1010.09,,15.61,Poor,15.38,Poor,0,8,0
3,2001,9,38,30786.69,570055.35,924.15,,18.84,Moderate,18.45,Moderate,0,8,0
3,2001,9,39,33047.63,663404.67,899.5,,19.03,Optimum,18.79,Moderate,0,8,0
3,2001,10,40,31447.97,634677.89,855.96,,19.18,Optimum,18.96,Moderate,0,8,0
3,2001,10,41,36277.08,847359.93,987.4,,18.1,Moderate,17.88,Moderate,0,8,0
3,2001,10,42,35671.6,836577.34,970.92,,18.64,Moderate,18.32,Moderate,0,8,0
3,2001,10,43,35933.55,834653.85,978.05,,20.59,Optimum,20.22,Optimum,0,8,0
3,2001,10,44,36138.93,840530.03,983.64,,20.92,Optimum,20.6,Optimum,0,8,0
3,2001,11,45,41892.05,977673.09,1140.23,,22.64,Optimum,22.36,Optimum,0,8,0
3,2001,11,46,32957.98,772693.75,897.06,,21.67,Optimum,21.4,Optimum,0,8,0
3,2001,11,47,37757.69,883938.65,1027.7,,22.18,Optimum,21.99,Optimum,0,8,0
3,2001,11,48,39052.79,910053.78,1062.95,,23.86,Moderate,23.69,Moderate,0,8,0
3,2001,12,49,32325.69,650816.42,879.85,,23.63,Moderate,23.62,Moderate,0,8,0
3,2001,12,50,37393.23,875428.01,1017.78,,23.43,Moderate,23.31,Moderate,0,8,0
3,2001,12,51,33938.94,795775.9,923.76,,24.7,Moderate,24.62,Moderate,0,8,0
3,2001,12,52,37094.17,866503.03,1009.64,,23.92,Moderate,23.93,Moderate,0,8,0
4,2001,1,1,94624.59,1118614.24,403.04,1459.76,27.22,Moderate,27.09,Moderate,0,241,0
4,2001,1,2,94031.71,1084811.58,426.37,1459.76,27.65,Moderate,27.51,Moderate,0,241,0
4,2001,1,3,92148.57,1072783.91,396.55,1459.76,27.41,Moderate,27.21,Moderate,0,241,0
4,2001,1,4,95298.42,1140490.81,450.04,1459.76,27.88,Moderate,27.57,Moderate,0,241,0
4,2001,1,5,92548.78,1074057.88,346.54,1459.76,26.5,Moderate,26.27,Moderate,0,241,0
4,2001,2,6,96023.15,1143710.59,460.25,1459.76,26.69,Moderate,26.41,Moderate,0,241,0
4,2001,2,7,93690.7,1075109.97,386.24,1459.76,25.48,Moderate,25.17,Moderate,0,241,0
4,2001,2,8,95754.02,1121286.22,442.4,1459.76,25.28,Moderate,25,Moderate,0,241,0
4,2001,2,9,93685.68,1077058.14,391.75,1459.76,24.79,Moderate,24.45,Moderate,0,241,0
4,2001,3,10,93999.43,1081625.76,400.29,1459.76,24.19,Moderate,23.93,Moderate,0,241,0
4,2001,3,11,93823.08,1080130.55,395.49,1459.76,22.27,Optimum,21.86,Optimum,0,241,0
4,2001,3,12,86554.68,969061.78,367.86,1459.76,20.6,Optimum,20.13,Optimum,0,241,0
4,2001,3,13,86625.91,965894.69,385.16,1459.76,19.7,Optimum,19.18,Optimum,0,241,0
4,2001,4,14,92252.61,1047736.24,397.82,1459.76,19.98,Optimum,19.65,Optimum,0,241,0
4,2001,4,15,94437.21,1100059.45,441.92,1459.76,18.29,Moderate,17.95,Moderate,0,241,0
4,2001,4,16,86371.71,967476.31,362.88,1459.76,18.21,Moderate,17.94,Moderate,0,241,0
4,2001,4,17,79708.19,768492.54,346.52,1459.76,15.99,Poor,15.65,Poor,0,241,0
4,2001,4,18,77347.98,727964.91,304.06,1459.76,15.9,Poor,15.6,Poor,0,241,0
4,2001,5,19,79232.21,750639.74,375.7,1459.76,14.54,Poor,14.26,Poor,0,241,0
4,2001,5,20,87758.24,816336.81,600.57,1459.76,14.43,Poor,14.22,Poor,0,241,0
4,2001,5,21,98422.73,920329.35,773.47,1459.76,12.42,Poor,12.15,Poor,0,241,0
4,2001,5,22,96298.02,880350.68,857.02,1459.76,11.87,Poor,11.62,Poor,0,241,0
4,2001,6,23,87915.09,749980.29,671.71,1459.76,12.65,Poor,12.5,Poor,0,241,0
4,2001,6,24,79426.58,747284.85,350.37,1459.76,11.68,Poor,11.55,Poor,0,241,0
4,2001,6,25,67759.25,575248.53,,1459.76,10.41,Poor,10.14,Poor,0,241,0
4,2001,6,26,67759.25,575248.53,,1459.76,10.19,Poor,9.96,Poor,0,241,0
4,2001,7,27,100898.58,922158.57,847.82,1459.76,9.6,Poor,9.4,Poor,0,241,0
4,2001,7,28,96585.07,779678.25,865.64,1459.76,10.44,Poor,10.27,Poor,0,241,0
4,2001,7,29,115706.1,1057575.09,1292.49,1459.76,10.28,Poor,10.05,Poor,0,241,0
4,2001,7,30,105681.47,978552.64,991.45,1459.76,10.4,Poor,10.24,Poor,0,241,0
4,2001,7,31,99212.1,890067.7,944.53,1459.76,10.72,Poor,10.58,Poor,0,241,0
4,2001,8,32,96345.64,880184.36,858.45,1459.76,11.17,Poor,11.07,Poor,0,241,0
4,2001,8,33,96167.32,910478.46,705.74,1459.76,12.67,Poor,12.59,Poor,0,241,0
4,2001,8,34,89361.13,852210.21,501.35,1459.76,11.99,Poor,11.87,Poor,0,241,0
4,2001,8,35,88479.52,768097.58,688.66,1459.76,12.47,Poor,12.33,Poor,0,241,0
4,2001,9,36,90873.12,837984.44,694.11,1459.76,13.51,Poor,13.3,Poor,0,241,0
4,2001,9,37,93174.57,941953.19,504.99,1459.76,14.89,Poor,14.8,Poor,0,241,0
4,2001,9,38,94800.79,987959.39,421.24,1459.76,16.22,Moderate,16.09,Moderate,0,241,0
4,2001,9,39,97735.92,1178826.31,337.9,1459.76,17.07,Moderate,16.92,Moderate,0,241,0
4,2001,10,40,98626.12,1196110.47,362.13,1459.76,17.56,Moderate,17.3,Moderate,0,241,0
